id,username,firstname,lastname,user_id,university_id
1031,WesternKentucky4300,NULL,NULL,1031,1031
1032,ShilohOnline3436,NULL,NULL,1032,1032
1033,DostoevskyOmskState1357,NULL,NULL,1033,1033
1034,SaitamaPrefectural3163,NULL,NULL,1034,1034
1035,GeorgiaSouthern51,NULL,NULL,1035,1035
1036,AbmInstituto937,NULL,NULL,1036,1036
1037,Taylorus662,NULL,NULL,1037,1037
1038,OfArkansasCollegeOfEducation2620,NULL,NULL,1038,1038
1039,PontificialCatholicOfSaoPaulo3386,NULL,NULL,1039,1039
1040,AmericanFilmInstitute3654,NULL,NULL,1040,1040
1041,BimmTheBritishAndIrish4061,NULL,NULL,1041,1041
1042,TexasChristianHarrisCollegeOf2560,NULL,NULL,1042,1042
1043,InstitutoPolituecnicoDeSantaruem3844,NULL,NULL,1043,1043
1044,SouthwesternOfFinanceAndEconomics1328,NULL,NULL,1044,1044
1045,OfBathSchoolOfManagement14,NULL,NULL,1045,1045
1046,AustralianInstituteOfMusic912,NULL,NULL,1046,1046
1047,HogeschoolIpabo2358,NULL,NULL,1047,1047
1048,SantaCatarinaState3155,NULL,NULL,1048,1048
1049,TheGeorgeWashingtonGraduateSchool2327,NULL,NULL,1049,1049
1050,RochesterInstituteOfTechnologyRit34,NULL,NULL,1050,1050
1051,Harding2368,NULL,NULL,1051,1051
1052,DepartmentOfMathematicsOfYork1916,NULL,NULL,1052,1052
1053,ForInternationalCooperation3970,NULL,NULL,1053,1053
1054,RiceSchoolOfArchitecture748,NULL,NULL,1054,1054
1055,TennesseeState1584,NULL,NULL,1055,1055
1056,OfSiena1906,NULL,NULL,1056,1056
1057,SzentIstvuenFacultyOfFood3811,NULL,NULL,1057,1057
1058,UniversidadAutonomaDeOccidenteCali438,NULL,NULL,1058,1058
1059,SyracuseSiNewhouseSchoolOf978,NULL,NULL,1059,1059
1060,KingsInternationalOfScienceAnd1347,NULL,NULL,1060,1060
1061,EscuelaDeEscritores3604,NULL,NULL,1061,1061
1062,EuropeanBusiness1990,NULL,NULL,1062,1062
1063,StThomasFlorida1275,NULL,NULL,1063,1063
1064,GrancolombianoPolytechnicPolituecnicoGrancolombiano1111,NULL,NULL,1064,1064
1065,TheInternationalInstituteOfPlant2881,NULL,NULL,1065,1065
1066,UmaineonlineOfMaine1685,NULL,NULL,1066,1066
1067,SpainBusinessSchool1327,NULL,NULL,1067,1067
1068,Bukkyo3394,NULL,NULL,1068,1068
1069,GrubbInstitute3880,NULL,NULL,1069,1069
1070,WarnerPacific3912,NULL,NULL,1070,1070
1071,OpenOfKaohsiung3766,NULL,NULL,1071,1071
1072,OfCrete1277,NULL,NULL,1072,1072
1073,CasaBlanca3993,NULL,NULL,1073,1073
1074,BelgorodNationalResearch1152,NULL,NULL,1074,1074
1075,EsieaGraduateEngineeringSchool4303,NULL,NULL,1075,1075
1076,OfCambridgeCambridgeInstituteFor631,NULL,NULL,1076,1076
1077,RepublicanCorporationCorporaciufnUniversitariaRepublicana559,NULL,NULL,1077,1077
1078,NationalQuemoy583,NULL,NULL,1078,1078
1079,Aalen1250,NULL,NULL,1079,1079
1080,PolytechnicInstituteOfSantaremInstituto2976,NULL,NULL,1080,1080
1081,WebsterItaly1284,NULL,NULL,1081,1081
1082,CentreForAdvancedStudiesCentro2005,NULL,NULL,1082,1082
1083,NyitAbuDhabi2457,NULL,NULL,1083,1083
1084,NationalOfLaPlata964,NULL,NULL,1084,1084
1085,CairnSchoolOfSocialWork225,NULL,NULL,1085,1085
1086,FranciscoGarcuedaSalinasAutonomousOf1890,NULL,NULL,1086,1086
1087,KetteringOnline362,NULL,NULL,1087,1087
1088,AnnaMariaCollegeOnline50,NULL,NULL,1088,1088
1089,Stockton2990,NULL,NULL,1089,1089
1090,BahiaAdventistFaculdadeAdventistaDa3343,NULL,NULL,1090,1090
1091,HyperIsland1821,NULL,NULL,1091,1091
1092,BethelMinnesota2492,NULL,NULL,1092,1092
1093,Truettmcconnell3577,NULL,NULL,1093,1093
1094,IedUIstitutoEuropeoDi929,NULL,NULL,1094,1094
1095,MidwesternState3599,NULL,NULL,1095,1095
1096,SouthernMethodistCollege3418,NULL,NULL,1096,1096
1097,TheEvergreenStateCollege409,NULL,NULL,1097,1097
1098,BlekingeInstituteOfTechnology1399,NULL,NULL,1098,1098
1099,CanadianMennonite3466,NULL,NULL,1099,1099
1100,OfMacerata1866,NULL,NULL,1100,1100
1101,MoscowStateInstituteOfInternational183,NULL,NULL,1101,1101
1102,TempleSchoolOfTheaterFilm1005,NULL,NULL,1102,1102
1103,RandolphCollege2346,NULL,NULL,1103,1103
1104,UniversidadDelCauca2767,NULL,NULL,1104,1104
1105,JuarezOfDurangoStateUniversidad2104,NULL,NULL,1105,1105
1106,BurgasFree2112,NULL,NULL,1106,1106
1107,UniversitueDeNantes486,NULL,NULL,1107,1107
1108,OfCamerino3010,NULL,NULL,1108,1108
1109,DaeguHaany475,NULL,NULL,1109,1109
1110,Dagon3154,NULL,NULL,1110,1110
1111,MichiganStateOnline3710,NULL,NULL,1111,1111
1112,PragueOfEconomicsAndBusiness1927,NULL,NULL,1112,1112
1113,Ipsa2722,NULL,NULL,1113,1113
1114,HarbinEngineeringHeu1765,NULL,NULL,1114,1114
1115,GrandValleyStateCollegeOf2414,NULL,NULL,1115,1115
1116,AkakiTsereteliState2636,NULL,NULL,1116,1116
1117,OfBeiraInterior3624,NULL,NULL,1117,1117
1118,NewCollegeOfFlorida4336,NULL,NULL,1118,1118
1119,BostonQuestromSchoolOfBusiness1998,NULL,NULL,1119,1119
1120,DukeSanfordSchoolOfPublic3000,NULL,NULL,1120,1120
1121,DunLaoghaireInstituteOfArt852,NULL,NULL,1121,1121
1122,PuertoRicoConservatoryOfMusic2562,NULL,NULL,1122,1122
1123,OfLouisianaAtLafayetteBi2171,NULL,NULL,1123,1123
1124,PeterFDruckerAndMasatoshi460,NULL,NULL,1124,1124
1125,AmericanInternationalUniversidadInternacionalDe1936,NULL,NULL,1125,1125
1126,Innopro1356,NULL,NULL,1126,1126
1127,Jufnkufping367,NULL,NULL,1127,1127
1128,OfBoltonOnlineStudies1853,NULL,NULL,1128,1128
1129,AshfordOnline3898,NULL,NULL,1129,1129
1130,UniversitueParisParisOfParis1902,NULL,NULL,1130,1130
1131,MichiganSchoolOfProfessionalPsychology3127,NULL,NULL,1131,1131
1132,Palacky3013,NULL,NULL,1132,1132
1133,AmericanInSwitzerland1061,NULL,NULL,1133,1133
1134,AbrahamEscuderoMontoyaFoundation2521,NULL,NULL,1134,1134
1135,OfPhoenixOnline514,NULL,NULL,1135,1135
1136,NanyangTechnologicalNanyangBusinessSchool1649,NULL,NULL,1136,1136
1137,OfTheSea3012,NULL,NULL,1137,1137
1138,HongKongBaptistHkbuSchool434,NULL,NULL,1138,1138
1139,MilkenInstituteSchoolOfPublic3129,NULL,NULL,1139,1139
1140,LuxembourgSchoolOfBusiness2111,NULL,NULL,1140,1140
1141,CracowSchoolOfBusinessAt3679,NULL,NULL,1141,1141
1142,AdgBusinessSchool1383,NULL,NULL,1142,1142
1143,EscuelaSuperiorDeDiseufoDe1770,NULL,NULL,1143,1143
1144,CampusUniversitarioEuropeo22,NULL,NULL,1144,1144
1145,DukeTrinityCollegeOfArts2916,NULL,NULL,1145,1145
1146,CatholicOfSantaFeUniversidad3374,NULL,NULL,1146,1146
1147,Trent1576,NULL,NULL,1147,1147
1148,SaintPaul3474,NULL,NULL,1148,1148
1149,UniversidadDeGranada285,NULL,NULL,1149,1149
1150,Konkuk747,NULL,NULL,1150,1150
1151,UtpbOnline187,NULL,NULL,1151,1151
1152,TowsonCollegeOfBusinessEconomics1147,NULL,NULL,1152,1152
1153,IsebInstitutoSuperiorEuropeoDe147,NULL,NULL,1153,1153
1154,OfAppliedSciencesWienerNeustadt1349,NULL,NULL,1154,1154
1155,CulverstocktonCollege2444,NULL,NULL,1155,1155
1156,IuadAccademiaDellaModa851,NULL,NULL,1156,1156
1157,NewMexicoState1529,NULL,NULL,1157,1157
1158,AlphacrucisCollege3579,NULL,NULL,1158,1158
1159,HwtkOfAppliedSciences1369,NULL,NULL,1159,1159
1160,EspaufaDeDurangoAutonomous407,NULL,NULL,1160,1160
1161,AristotleOfThessalonikiSchoolOf2664,NULL,NULL,1161,1161
1162,UniversidadDeSevilla732,NULL,NULL,1162,1162
1163,IuInternationalOfAppliedSciences490,NULL,NULL,1163,1163
1164,LondonSchoolOfDesignAnd1772,NULL,NULL,1164,1164
1165,ComfanorteFoundationOfAdvancedStudies1320,NULL,NULL,1165,1165
1166,MississippiStateCollegeOfAgriculture1322,NULL,NULL,1166,1166
1167,NorwegianOfLifeSciencesNmbu1929,NULL,NULL,1167,1167
1168,IndustrialOfSantander2870,NULL,NULL,1168,1168
1169,OfCincinnatiAndCollegeOf2957,NULL,NULL,1169,1169
1170,Innopolis2975,NULL,NULL,1170,1170
1171,Brown132,NULL,NULL,1171,1171
1172,OfTheRyukyus3135,NULL,NULL,1172,1172
1173,SofiaStKlimentOhridski3825,NULL,NULL,1173,1173
1174,OfSouthCarolinaCollegeOf1489,NULL,NULL,1174,1174
1175,AoyamaGakuinAgu1970,NULL,NULL,1175,1175
1176,LondonSchoolOfBusinessFinance2156,NULL,NULL,1176,1176
1177,OfSussexBusinessSchool262,NULL,NULL,1177,1177
1178,CarnegieMellonDietrichCollegeOf3424,NULL,NULL,1178,1178
1179,ChristianHeritageCollege3454,NULL,NULL,1179,1179
1180,SouthernUtahDepartmentOfAviation2195,NULL,NULL,1180,1180
1181,OfTurin1068,NULL,NULL,1181,1181
1182,SPJainSchoolOf1308,NULL,NULL,1182,1182
1183,WesternNewMexico2504,NULL,NULL,1183,1183
1184,MississippiForWomen3106,NULL,NULL,1184,1184
1185,FacultyOfHumanitiesCharles3440,NULL,NULL,1185,1185
1186,KufchneLogisticsKlu511,NULL,NULL,1186,1186
1187,LaCitueCollegeOfApplied2857,NULL,NULL,1187,1187
1188,FacultyOfBusinessHongKong1341,NULL,NULL,1188,1188
1189,OfTexasArlington82,NULL,NULL,1189,1189
1190,BcsmBusinessConsultingSchoolOf1226,NULL,NULL,1190,1190
1191,SouthwestBaptist4179,NULL,NULL,1191,1191
1192,OfDubrovnik842,NULL,NULL,1192,1192
1193,ColumbiaSchoolOfInternationalAnd322,NULL,NULL,1193,1193
1194,OfStrasbourg3592,NULL,NULL,1194,1194
1195,OfEastwestMedicine4306,NULL,NULL,1195,1195
1196,Barilan2961,NULL,NULL,1196,1196
1197,NewYorkAcademyOfArt838,NULL,NULL,1197,1197
1198,IndianaOfPennsylvaniaCollegeOf4006,NULL,NULL,1198,1198
1199,TexasAmCollegeOfVeterinary3095,NULL,NULL,1199,1199
1200,TheOfWaikato856,NULL,NULL,1200,1200
1201,OfLincoln363,NULL,NULL,1201,1201
1202,OfPassau1067,NULL,NULL,1202,1202
1203,SanDiegoGlobalKnowledge1473,NULL,NULL,1203,1203
1204,NgeeAnnAcademy2582,NULL,NULL,1204,1204
1205,ElBosqueUniversidadElBosque2915,NULL,NULL,1205,1205
1206,BemidjiState3491,NULL,NULL,1206,1206
1207,EscuelaInternacionalDeProtocolo3925,NULL,NULL,1207,1207
1208,ThePennsylvaniaStatePennState36,NULL,NULL,1208,1208
1209,TheHongKongPolytechnicSchool1689,NULL,NULL,1209,1209
1210,MelErasmusCenterForMaritime177,NULL,NULL,1210,1210
1211,MasseyBusinessSchool2088,NULL,NULL,1211,1211
1212,IedeBusinessSchoolOfUniversidad389,NULL,NULL,1212,1212
1213,TheFederalOfSaoJoao861,NULL,NULL,1213,1213
1214,EuropeanCollegeForLiberalStudies3111,NULL,NULL,1214,1214
1215,BurgasProfAssenZlatarov2041,NULL,NULL,1215,1215
1216,SouthernAdventist2433,NULL,NULL,1216,1216
1217,EndicottCollegeOfInternationalStudies1514,NULL,NULL,1217,1217
1218,TheCatholicOfAmericaDepartment3806,NULL,NULL,1218,1218
1219,OfCaliforniaLosAngelesAnderson1140,NULL,NULL,1219,1219
1220,BarrigaVerdeCentreCentroUniversitario729,NULL,NULL,1220,1220
1221,OfAntwerp1276,NULL,NULL,1221,1221
1222,BabeubolyaiFacultyOfEconomicsAnd1359,NULL,NULL,1222,1222
1223,SouthwestOfVisualArts826,NULL,NULL,1223,1223
1224,OfTulsa4210,NULL,NULL,1224,1224
1225,StateOfNewYorkBuffalo949,NULL,NULL,1225,1225
1226,RosalindFranklinOfMedicineAnd3205,NULL,NULL,1226,1226
1227,SanDiegoForIntegrativeStudies2060,NULL,NULL,1227,1227
1228,StonehillCollegeMeehanSchoolOf3700,NULL,NULL,1228,1228
1229,OfMontanaOnline4110,NULL,NULL,1229,1229
1230,CenterForCreativeLeadership2407,NULL,NULL,1230,1230
1231,GeorgiaStateJMackRobinson2092,NULL,NULL,1231,1231
1232,AmericanInternationalCollege1547,NULL,NULL,1232,1232
1233,SouthwestAcupunctureCollege3236,NULL,NULL,1233,1233
1234,DepaulCollegeOfLiberalArts4161,NULL,NULL,1234,1234
1235,OfMontevallo3183,NULL,NULL,1235,1235
1236,Romanianamerican1478,NULL,NULL,1236,1236
1237,OfWisconsinmadisonSandraRosenbaumSchool4132,NULL,NULL,1237,1237
1238,EbzBusinessSchoolOfApplied1472,NULL,NULL,1238,1238
1239,SunyEmpireStateCollege2064,NULL,NULL,1239,1239
1240,DoradosUniversidadDorados26,NULL,NULL,1240,1240
1241,UniversitiPutraMalaysia2212,NULL,NULL,1241,1241
1242,LynchburgCollege197,NULL,NULL,1242,1242
1243,NorthlandCollege2770,NULL,NULL,1243,1243
1244,EuropeanSchoolOfBankingManagement1854,NULL,NULL,1244,1244
1245,DesertResearchInstitute3040,NULL,NULL,1245,1245
1246,VanderbiltSchoolOfEngineering2841,NULL,NULL,1246,1246
1247,TechnicalOfCivilEngineeringBucharest1730,NULL,NULL,1247,1247
1248,InstituteOfMarineAndAntarctic3006,NULL,NULL,1248,1248
1249,BucknellCollegeOfEngineering2921,NULL,NULL,1249,1249
1250,OfBialystok1589,NULL,NULL,1250,1250
1251,WellingtonInstituteOfTechnology4215,NULL,NULL,1251,1251
1252,BeloHorizonteInstituteOfHigher1402,NULL,NULL,1252,1252
1253,UthFlorida1217,NULL,NULL,1253,1253
1254,MedicalUniversitysofia3335,NULL,NULL,1254,1254
1255,CollegeOfCharlestonSchoolOf714,NULL,NULL,1255,1255
1256,AbileneChristianCollegeOfArts3197,NULL,NULL,1256,1256
1257,InstituteForBioengineeringOfCatalonia3275,NULL,NULL,1257,1257
1258,ImtAtlantique2644,NULL,NULL,1258,1258
1259,Yessenov2515,NULL,NULL,1259,1259
1260,PoznanOfTechnology319,NULL,NULL,1260,1260
1261,UralStateMining1761,NULL,NULL,1261,1261
1262,EitManufacturingUMasters1448,NULL,NULL,1262,1262
1263,IesdeSchoolOfManagement2146,NULL,NULL,1263,1263
1264,HigherInstituteOfTheEnvironment2691,NULL,NULL,1264,1264
1265,SalisburyPerdueSchoolOfBusiness3461,NULL,NULL,1265,1265
1266,OfLouisianaAtLafayetteCollege794,NULL,NULL,1266,1266
1267,Gannon2953,NULL,NULL,1267,1267
1268,Uedufdubuuub2621,NULL,NULL,1268,1268
1269,HarrisburgPanamaCampus3870,NULL,NULL,1269,1269
1270,OfDeustoDeustoBusinessSchool312,NULL,NULL,1270,1270
1271,Globalnxt1169,NULL,NULL,1271,1271
1272,FlorencioDelCastilloUniversidadFlorencio2328,NULL,NULL,1272,1272
1273,RutgersSchoolOfEngineering2678,NULL,NULL,1273,1273
1274,OfBonn3776,NULL,NULL,1274,1274
1275,SaintPetersburg1471,NULL,NULL,1275,1275
1276,FiaUFundaueueoInstitutoDe1168,NULL,NULL,1276,1276
1277,SrhHeidelberg551,NULL,NULL,1277,1277
1278,PacificCollege3378,NULL,NULL,1278,1278
1279,IndianaBloomingtonSchoolOfInformatics3499,NULL,NULL,1279,1279
1280,SoutheastMissouriStateCollegeOf4317,NULL,NULL,1280,1280
1281,CzechOfLifeSciencesFaculty1368,NULL,NULL,1281,1281
1282,BrimaInstitute2238,NULL,NULL,1282,1282
1283,OsteleaMorocco3080,NULL,NULL,1283,1283
1284,PoznauOfPhysicalEducation3281,NULL,NULL,1284,1284
1285,EpitaSchoolOfEngineeringAnd3994,NULL,NULL,1285,1285
1286,OfZagrebFacultyOfAgriculture3017,NULL,NULL,1286,1286
1287,CiesInternationalCentreForSports4191,NULL,NULL,1287,1287
1288,Lincoln4194,NULL,NULL,1288,1288
1289,SriLankaInstituteOfInformation3974,NULL,NULL,1289,1289
1290,SeidmanCollegeOfBusinessGrand1227,NULL,NULL,1290,1290
1291,GoriStateTeaching68,NULL,NULL,1291,1291
1292,HeythropCollegeOfLondon3377,NULL,NULL,1292,1292
1293,InstitutBarcelonaDestudisInternacionals4095,NULL,NULL,1293,1293
1294,TheCyprusInstitute988,NULL,NULL,1294,1294
1295,FerrisState3262,NULL,NULL,1295,1295
1296,KyotoGraduateSchoolOfManagement4353,NULL,NULL,1296,1296
1297,VirginiaCommonwealthSchoolOfBusiness1511,NULL,NULL,1297,1297
1298,JohnCabot932,NULL,NULL,1298,1298
1299,AmericanUniversidadAmericanaUam1456,NULL,NULL,1299,1299
1300,OfRoehamptonLondon1638,NULL,NULL,1300,1300
1301,SanFranciscoArtInstitute860,NULL,NULL,1301,1301
1302,BenedictineOnline1940,NULL,NULL,1302,1302
1303,TexasAmKingsville2641,NULL,NULL,1303,1303
1304,Khazar2701,NULL,NULL,1304,1304
1305,LuecoleMultimuedia1836,NULL,NULL,1305,1305
1306,TheConwaySchool752,NULL,NULL,1306,1306
1307,EscPauBusinessSchool1519,NULL,NULL,1307,1307
1308,Falmouth728,NULL,NULL,1308,1308
1309,RegentCollege3523,NULL,NULL,1309,1309
1310,Indiana4091,NULL,NULL,1310,1310
1311,PolytechnicInstituteOfCoimbra2693,NULL,NULL,1311,1311
1312,SeattleAlbersSchoolOfBusiness2073,NULL,NULL,1312,1312
1313,UnisportManagementSchool3953,NULL,NULL,1313,1313
1314,AustinPeayState4247,NULL,NULL,1314,1314
1315,NorthCarolinaStateEngineering2793,NULL,NULL,1315,1315
1316,UuubuuaueuuauudueuuuauufUuduuuuuuuuuUuUuUauuuub4277,NULL,NULL,1316,1316
1317,AkademiaSztukiWojennej4299,NULL,NULL,1317,1317
1318,RmitVietnam1145,NULL,NULL,1318,1318
1319,WebsterGreece2610,NULL,NULL,1319,1319
1320,UniversitatDeLleida3623,NULL,NULL,1320,1320
1321,OfWisconsinParksideCollegeOf3831,NULL,NULL,1321,1321
1322,CentreForScientificResearchAnd3015,NULL,NULL,1322,1322
1323,FederalOfTechnology3827,NULL,NULL,1323,1323
1324,OfNotreDameMendozaCollege329,NULL,NULL,1324,1324
1325,OceanOfChina1440,NULL,NULL,1325,1325
1326,MetropolitanCollegeOfNewYork2486,NULL,NULL,1326,1326
1327,EuropeanLeadershipBusinessSchoolElbs1350,NULL,NULL,1327,1327
1328,McneeseState2839,NULL,NULL,1328,1328
1329,TokyoInstituteOfTechnology2963,NULL,NULL,1329,1329
1330,SwedishOfAgriculturalSciences3034,NULL,NULL,1330,1330
1331,YellowstoneTheologicalInstitute3427,NULL,NULL,1331,1331
1332,FinanceAndInformationManagement1875,NULL,NULL,1332,1332
1333,CentreForStudiesInCommunication3684,NULL,NULL,1333,1333
1334,UniversalArtsSchool819,NULL,NULL,1334,1334
1335,SaintPetersburgAcademic3813,NULL,NULL,1335,1335
1336,BostonCollegeOfFineArts3877,NULL,NULL,1336,1336
1337,TheOfLawPostgraduateProgrammes3730,NULL,NULL,1337,1337
1338,MiriamCollege4158,NULL,NULL,1338,1338
1339,TechnicalOfVarna2812,NULL,NULL,1339,1339
1340,ToinOfYokohama2970,NULL,NULL,1340,1340
1341,OfAlabamaAtBirmingham3848,NULL,NULL,1341,1341
1342,TheEkaOfAppliedSciences1302,NULL,NULL,1342,1342
1343,UCorporationOfColombia1870,NULL,NULL,1343,1343
1344,NewYorkSchoolOfInterior707,NULL,NULL,1344,1344
1345,CollegeOfGastronomyColegioSuperior3090,NULL,NULL,1345,1345
1346,DavenportGlobalCampus4213,NULL,NULL,1346,1346
1347,OregonStateCollegeOfBusiness420,NULL,NULL,1347,1347
1348,MykolasRomeris529,NULL,NULL,1348,1348
1349,PedroDeGante2525,NULL,NULL,1349,1349
1350,UniversidadDeTarapacueOfTarapacue2512,NULL,NULL,1350,1350
1351,KarlshochschuleInternational3958,NULL,NULL,1351,1351
1352,InternationalOfTheCaribbean2377,NULL,NULL,1352,1352
1353,TheHongKongPolytechnicDepartment3542,NULL,NULL,1353,1353
1354,SouthwesternAdventist4166,NULL,NULL,1354,1354
1355,Oikos3535,NULL,NULL,1355,1355
1356,TheInternationalInGeneva1099,NULL,NULL,1356,1356
1357,TransbaikalState2411,NULL,NULL,1357,1357
1358,TheOfScrantonOnline242,NULL,NULL,1358,1358
1359,OfLouisianaAtLafayetteCollege2805,NULL,NULL,1359,1359
1360,UniversiteDeHauteAlsace3089,NULL,NULL,1360,1360
1361,BolivianPrivate3754,NULL,NULL,1361,1361
1362,UniversitateaRomuenogermanuDinSibiu3938,NULL,NULL,1362,1362
1363,IrkutskNationalResearchTechnical2689,NULL,NULL,1363,1363
1364,UniversitateaNicolaeTitulescuDinBucuresti7,NULL,NULL,1364,1364
1365,AshridgeExecutiveEducation169,NULL,NULL,1365,1365
1366,LuisAmigoFoundationFundaciufnUniversitaria3368,NULL,NULL,1366,1366
1367,OfBaselSwissTropicalHealth3131,NULL,NULL,1367,1367
1368,UtahStateEmmaEcclesJones2242,NULL,NULL,1368,1368
1369,InfrastructureKualaLumpur620,NULL,NULL,1369,1369
1370,Trier2199,NULL,NULL,1370,1370
1371,InstitutoParaLaCalidadDe2350,NULL,NULL,1371,1371
1372,BureauVeritasFormaciufn360,NULL,NULL,1372,1372
1373,Wsb1316,NULL,NULL,1373,1373
1374,FederalOfSergipe100,NULL,NULL,1374,1374
1375,Occeducacion1486,NULL,NULL,1375,1375
1376,IcdInternationalBusinessSchool1524,NULL,NULL,1376,1376
1377,Wilkes2817,NULL,NULL,1377,1377
1378,SouthernMethodist4209,NULL,NULL,1378,1378
1379,DongbeiOfFinanceAndEconomics1218,NULL,NULL,1379,1379
1380,MiddleTennesseeStateCollegeOf1054,NULL,NULL,1380,1380
1381,IsigeMinesParistech3014,NULL,NULL,1381,1381
1382,TexasAmMaysSchoolOf2205,NULL,NULL,1382,1382
1383,TokyoWomansChristian3487,NULL,NULL,1383,1383
1384,EadaBusinessSchoolBarcelona1333,NULL,NULL,1384,1384
1385,SchoolOfTheMuseumOf857,NULL,NULL,1385,1385
1386,BusinessSchoolLausanneBsl1564,NULL,NULL,1386,1386
1387,NeapolisPafosDistanceLearning1397,NULL,NULL,1387,1387
1388,HochschuleKaiserslauternOfAppliedSciences1802,NULL,NULL,1388,1388
1389,BerthierInstituteOfPhilosophyInstituto3581,NULL,NULL,1389,1389
1390,BrestBusinessSchool1661,NULL,NULL,1390,1390
1391,MaryvaleInstitute3413,NULL,NULL,1391,1391
1392,OfAppliedArtsVienna4084,NULL,NULL,1392,1392
1393,OfNorthernIowa2530,NULL,NULL,1393,1393
1394,AzerbaijanStateAcademyOfPhysical2571,NULL,NULL,1394,1394
1395,BarcelonaEastSchoolOfEngineering2738,NULL,NULL,1395,1395
1396,UniversidadAnaGMuendezRecinto2476,NULL,NULL,1396,1396
1397,KansasStateManhattanCampus788,NULL,NULL,1397,1397
1398,NationalOfEntreRuedosUniversidad2018,NULL,NULL,1398,1398
1399,PontificalCollegeJosephinum3477,NULL,NULL,1399,1399
1400,InternationalTelematicUninettuno1361,NULL,NULL,1400,1400
1401,Hmkw1741,NULL,NULL,1401,1401
1402,UniversidadInternacionalDeAndalucuedaUnia66,NULL,NULL,1402,1402
1403,Longwood2345,NULL,NULL,1403,1403
1404,SupDesRh432,NULL,NULL,1404,1404
1405,TbsBusinessSchoolInBarcelona1222,NULL,NULL,1405,1405
1406,ItechLyon2829,NULL,NULL,1406,1406
1407,OfSanDiegoProfessionalAnd1094,NULL,NULL,1407,1407
1408,OfSouthFloridaStPetersburg985,NULL,NULL,1408,1408
1409,GenevaFinanceResearchInstitute2055,NULL,NULL,1409,1409
1410,Drew2027,NULL,NULL,1410,1410
1411,ColoradoChristian3473,NULL,NULL,1411,1411
1412,GorskyStateOfAgricultureGorskij3798,NULL,NULL,1412,1412
1413,HochschuleBiberachOfAppliedScience1611,NULL,NULL,1413,1413
1414,EngeconSaintpetersburgStateOfEngineering4350,NULL,NULL,1414,1414
1415,VysokueUkolaPodnikuenuedAPrueva3649,NULL,NULL,1415,1415
1416,OfSouthernCaliforniaSchoolOf3662,NULL,NULL,1416,1416
1417,BogdanVodu371,NULL,NULL,1417,1417
1418,AbileneChristianCollegeOfEducation2604,NULL,NULL,1418,1418
1419,WintecWaikatoInstituteOfTechnology4292,NULL,NULL,1419,1419
1420,OfAntofagastaUniversidadDeAntofagasta2708,NULL,NULL,1420,1420
1421,NtnuInGjufvik2873,NULL,NULL,1421,1421
1422,OfNevadaLasVegasCollege670,NULL,NULL,1422,1422
1423,SocialSciencesOfAnkara2034,NULL,NULL,1423,1423
1424,FloridaStatePanamaCity2746,NULL,NULL,1424,1424
1425,UniversidadDelFutbolDelDeporte3201,NULL,NULL,1425,1425
1426,AlbertEinstein2329,NULL,NULL,1426,1426
1427,Midwest4058,NULL,NULL,1427,1427
1428,TheOfAlabamaGraduateSchool2912,NULL,NULL,1428,1428
1429,BrandeisHellerSchoolForSocial3764,NULL,NULL,1429,1429
1430,NarutoOfEducation2380,NULL,NULL,1430,1430
1431,OfNorthAlabamaCollegeOf1871,NULL,NULL,1431,1431
1432,ManhattanvilleCollegeSchoolOfBusiness152,NULL,NULL,1432,1432
1433,MoorlandsCollege3496,NULL,NULL,1433,1433
1434,NationalTechnicalOfAthens4022,NULL,NULL,1434,1434
1435,OfWisconsinmilwaukee776,NULL,NULL,1435,1435
1436,OfBoltonAcademicCentreU1708,NULL,NULL,1436,1436
1437,DeVinciHigherEducationGroup1162,NULL,NULL,1437,1437
1438,AbadirAccademiaDiDesignE1771,NULL,NULL,1438,1438
1439,NationalOfColombia3058,NULL,NULL,1439,1439
1440,AmericanNational4233,NULL,NULL,1440,1440
1441,AmericanOnline233,NULL,NULL,1441,1441
1442,UadinBusinessSchool343,NULL,NULL,1442,1442
1443,UniversidadDeCuediz1604,NULL,NULL,1443,1443
1444,MaristCollege3981,NULL,NULL,1444,1444
1445,MinervaSchoolsAtKgi1541,NULL,NULL,1445,1445
1446,AgriculturalOfGeorgiaGeorgianAgrarian3057,NULL,NULL,1446,1446
1447,OfTheHighlandsAndIslands201,NULL,NULL,1447,1447
1448,ShastaBibleCollegeGraduateSchool3563,NULL,NULL,1448,1448
1449,SaoJudasUniversidadeSueoJudas614,NULL,NULL,1449,1449
1450,SouthFloridaBibleCollege3530,NULL,NULL,1450,1450
1451,CollegeOfStatenIsland4029,NULL,NULL,1451,1451
1452,FriedensauAdventist4121,NULL,NULL,1452,1452
1453,EsdiDesignSchool798,NULL,NULL,1453,1453
1454,OaklandSchoolOfBusinessAdministration2108,NULL,NULL,1454,1454
1455,SchoolOfDentistryOfDundee3753,NULL,NULL,1455,1455
1456,TheRoyalDanishAcademyOf4051,NULL,NULL,1456,1456
1457,HoustonBaptist3096,NULL,NULL,1457,1457
1458,OfPittsburghSchoolOfEducation2335,NULL,NULL,1458,1458
1459,StateOfManagement3935,NULL,NULL,1459,1459
1460,GhentLawSchool3726,NULL,NULL,1460,1460
1461,BarcelonaSchoolOfTelecommunicationsEngineering2897,NULL,NULL,1461,1461
1462,UniversidadNacionalDeSanJuan3467,NULL,NULL,1462,1462
