field,name,university,duration,url,language,city,country,mode,deadline,pace,tution_amount,tution_currency
Business-Studies,"Master in Marketing, Sales and Digital Strategy Management",IEBS - Escuela de Negocios de la Innovaci\u00f3n y los Emprendedores,1125 hours,null,"[""Spanish"",""Spanish (Spain)""]",Barcelona,Spain,"[""Online""]",null,"[""Part-time""]",6750,EUR
Business-Studies,MSc in International Business and Sales Management,University of Eastern Finland,2 years,null,"[""English""]",Kuopio,Finland,"[""Campus""]",null,"[""Full-time""]",8000,EUR
Business-Studies,Master's Degree in Consumption and Commerce,Universidad Complutense de Madrid,2 semesters,https://www.ucm.es/estudios/master-consumoycomercio,"[""Spanish""]",Madrid,Spain,"[""Campus""]","""15 Feb 2022""","[""Full-time"",""Part-time""]",45,EUR
Business-Studies,Master in Business Intelligence and Data Management - Online,INESDI Business School,12 months,null,"[""Spanish""]",Madrid,Spain,"[""Online""]",null,"[""Part-time""]",6900,EUR
Business-Studies,Master in Digital Marketing and Online Strategy,Spain Business School,12 months,null,"[""Spanish""]",Madrid,Spain,"[""Online""]",null,"[""Part-time""]",2850,EUR
Business-Studies,MSc International Business,Montpellier Business School,1&nbsp;-&nbsp;2 years,null,"[""English""]",Montpellier,France,"[""Campus""]",null,"[""Full-time""]",39500,EUR
Business-Studies,Master's Degree in Economics and Communications for Management and Innovation,Sapienza University of Rome,2 years,null,"[""English""]",Rome,Italy,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time""]",1000,EUR
Business-Studies,Master of Sustainable Real Estate Development,Tulane University,1&nbsp;-&nbsp;2 years,null,"[""English""]",New Orleans,USA,"[""Campus""]",null,"[""Full-time"",""Part-time""]",56900,USD
Business-Studies,Strategic Human Resource Management (MSc),"College of Management \""Edukacja\",null,null,"[""Polish""]",Wrocław,Poland,"[""Campus""]",null,[],null,null
Business-Studies,Master of Chinese-European Economics and Business Studies,Southwestern University of Finance and Economics,2 years,null,[],Chengdu,China,"[""Campus""]",null,"[""Full-time""]",9800,EUR
Business-Studies,MSc International Business: Sustainable Finance,"Maastricht University, School of Business and Economics",1 year,null,"[""English""]",Maastricht,Netherlands,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,MSc International Business with Data Analytics with Advanced Practice,"Ulster University, London & Birmingham Campuses",21 months,null,"[""English""]",London,United Kingdom,"[""Campus""]",null,"[""Full-time""]",8150,GBP
Business-Studies,"Master of Arts in Arts Management, Society, and Creative Entrepreneurship",University of the Arts Helsinki,2 years,null,"[""English""]",Helsinki,Finland,"[""Campus""]","""19 Jan 2022""","[""Full-time""]",5000,EUR
Business-Studies,Master Innovation & Entrepreneurship (MA),IU International University of Applied Sciences \u2013 Online,24 months,null,"[""English""]",Bad Honnef,Germany,"[""Online""]",null,"[""Full-time"",""Part-time""]",489,EUR
Business-Studies,Master in Investment Strategy and Internationalization,ISG Business & Economics School,2 years,null,"[""English""]",Lisbon,Portugal,"[""Campus""]",null,"[""Part-time""]",null,null
Business-Studies,European Master in Management and Financial Strategies,ENACO,2&nbsp;-&nbsp;3 years,null,"[""French""]",France Online,France,"[""Online""]",null,"[""Full-time"",""Part-time""]",3863,EUR
Business-Studies,Master in Project Management and Business Management,IFFE Business School,null,null,"[""Spanish (Spain)""]",A Coruña,Spain,"[""Campus""]",null,[],null,null
Business-Studies,Master of Science in Business Analytics,Georgetown University Online,16 months,null,"[""English""]",Georgetown,USA,"[""Online""]",null,"[""Part-time""]",null,null
Business-Studies,"Master in Marketing, Marketing and Revenue Management",OSTELEA | Distancia,12 months,null,"[""Spanish""]",Madrid,Spain,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Part-time""]",null,null
Business-Studies,Master in Global Business,HSE University,2 years,null,"[""English""]",Moscow,Russia,"[""Campus""]","""10 Aug 2022""","[""Full-time""]",220000,RUB
Business-Studies,Master in the Fashion and Luxury Industry Business,EU Business School,1 year,null,"[""English""]",Barcelona,Spain,"[""Online & Campus Combined"",""Campus"",""Online""]","""01 Dec 2021""","[""Full-time""]",13800,EUR
Business-Studies,Double Degree Master in International Marketing of Innovation,Toulouse School of Management TSM,2 years,null,"[""English""]",Toulouse,France,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,Master in Marketing Intelligence,Towson University - College of Business & Economics,2 years,null,"[""English""]",Towson,USA,"[""Campus""]",null,"[""Full-time""]",15588,USD
Business-Studies,Master International Business and Economic Diplomacy,IMC University of Applied Sciences Krems,4 semesters,null,"[""English""]",Krems an der Donau,Austria,"[""Online & Campus Combined"",""Campus"",""Online""]","""15 May 2022""","[""Part-time""]",363,EUR
Business-Studies,Master of Science in Entrepreneurship and Innovation - STEM program,University of San Francisco - School of Management,12 months,null,"[""English""]",San Francisco,USA,"[""Campus""]",null,"[""Full-time""]",49140,USD
Business-Studies,International Master in Sustainable Business & Innovation,EADA Business School Barcelona,9 months,null,"[""English""]",Barcelona,Spain,"[""Campus""]",null,"[""Full-time""]",22800,EUR
Business-Studies,Master in Economics and Business Administration,Autonomous University Of Barcelona - department d'empresa,null,null,"[""English""]",Bellaterra,Spain,"[""Campus""]",null,[],null,null
Business-Studies,Master of Science in Business Analytics,Southern Utah University School of Business,null,null,"[""English""]",Cedar City,USA,[],null,[],null,null
Business-Studies,MSc Data Analytics,Berlin School Of Business & Innovation,18 months,null,"[""English""]",Berlin,Germany,"[""Campus""]",null,"[""Full-time""]",12000,EUR
Business-Studies,Master of Science in Quality Systems Management,The National Graduate School of Quality Management,1 year,null,"[""English""]",Falmouth,USA,"[""Campus"",""Online""]",null,"[""Part-time""]",null,null
Business-Studies,MSc in International Business,City University of London,1 year,null,"[""English""]",London,United Kingdom,"[""Campus""]",null,"[""Full-time""]",11730,GBP
Business-Studies,"MASTER IN TAX, LABOR AND ACCOUNTING ADVICE",Euroinnova,1200 hours,null,"[""Spanish""]",Atarfe,Spain,"[""Online""]",null,"[""Full-time"",""Part-time""]",142,EUR
Business-Studies,MSc International Business,Toulouse Business School,12 months,null,"[""English""]",Toulouse,France,"[""Campus""]",null,"[""Full-time""]",17000,EUR
Business-Studies,Master in Business Data Science,Erasmus School of Economics - Erasmus University Rotterdam,2 years,null,"[""English""]",Rotterdam,Netherlands,"[""Campus""]",null,"[""Full-time""]",2168,EUR
Business-Studies,MSc in Strategy and Organisation Consulting,ESCP Business School,1 year,null,"[""English"",""French""]",Paris,France,"[""Campus""]",null,"[""Full-time""]",20350,EUR
Business-Studies,Master of International Business,University of Wollongong Faculty of Business,1 year,null,"[""English""]",North Wollongong,Australia,"[""Campus""]",null,"[""Full-time"",""Part-time""]",47088,AUD
Business-Studies,Master Business Information Technology,FHS St. Gallen University Of Applied Sciences,null,null,"[""German""]",St. Gallen,Switzerland,"[""Campus""]",null,[],null,null
Business-Studies,Master - Mexico City,Access Masters,1 day,null,"[""English""]",Buenavista,Mexico,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,Master in Digital Transformation Leadership,Barcelona Technology School,9 months,null,"[""English""]",Barcelona,Spain,"[""Campus""]",null,"[""Full-time""]",17000,EUR
Business-Studies,MSc in Business Management,"Faculty of Business, Hong Kong Polytechnic University",1 year,null,"[""English""]",Hung Hom,Hong Kong,"[""Campus""]",null,"[""Full-time""]",295200,HKD
Business-Studies,MA in Diplomacy: International Commerce,Norwich University Online,18 months,null,"[""English""]",Northfield,USA,"[""Online""]",null,"[""Part-time""]",null,null
Business-Studies,HEC Paris Online Master's in Innovation and Entrepreneurship,Coursera,10&nbsp;-&nbsp;16 months,null,"[""English""]",USA Online,USA,"[""Online""]",null,"[""Part-time""]",20000,EUR
Business-Studies,Master of Business Administration and Human Resources,Espa\u00f1a de Durango Autonomous University,null,null,"[""Spanish (Mexican)""]",Gomez Palacio,Mexico,"[""Campus""]",null,[],null,null
Business-Studies,Master in Entrepreneurship and Innovation,"University of Luxembourg, Faculty of Law, Economics and Finance",2 years,null,"[""English""]",Luxembourg City,Luxembourg,"[""Campus""]",null,"[""Full-time""]",5000,EUR
Business-Studies,MSc International Business,University of Winchester,1&nbsp;-&nbsp;2 years,null,[],Winchester,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",12400,GBP
Business-Studies,Master of Science in Management and International Business,Aalto University,2 years,null,"[""English""]",Espoo,Finland,"[""Campus""]",null,"[""Full-time""]",15000,EUR
Business-Studies,Master of International Business,La Trobe University,2 years,null,"[""English""]",Melbourne,Australia,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,Master's Programme in Creative Sustainability - MSc in Technology,Aalto University,2 years,null,"[""English""]",Espoo,Finland,"[""Campus""]",null,"[""Full-time""]",15000,EUR
Business-Studies,MASTER OF BUSINESS ADMINISTRATION,St. Andrews University,null,null,"[""English""]",Laurinburg,USA,"[""Campus""]",null,[],null,null
Business-Studies,MSc in Real Estate Management and Development,Heriot-Watt University Dubai,1&nbsp;-&nbsp;2 years,null,"[""English""]",Academic City,United Arab Emirates,"[""Campus""]",null,"[""Full-time"",""Part-time""]",78750, AED
Business-Studies,Master of Business Administration,Quincy University,null,null,[],Quincy,USA,"[""Online & Campus Combined"",""Campus"",""Online""]",null,[],null,null
Business-Studies,MIB MASTER OF INTERNATIONAL BUSINESS DEGREE,University Of St. Thomas Houston Cameron School Of Business,null,null,"[""English""]",Houston,USA,[],null,[],null,null
Business-Studies,Master of Strategic Planning,Atlantic International University Masters Programs,null,null,"[""English""]",Honolulu,USA,"[""Online""]",null,[],null,null
Business-Studies,Advanced Master in Innovation & Strategic Management,Solvay Brussels School of Economics & Management - Executive Education,11 months,null,"[""English""]",Brussels,Belgium,"[""Campus""]","""30 Jun 2022""","[""Full-time""]",16000,EUR
Business-Studies,MSc in Food Science and Innovation,Manchester Metropolitan University Online,24 months,https://globalonline.mmu.ac.uk/online-courses/msc-food-science-and-innovation/,"[""English""]",UK Online,United Kingdom,"[""Online""]",null,"[""Part-time""]",10632,GBP
Business-Studies,Master in Digital Business,EU Business School Switzerland,1 year,null,"[""English""]",Geneva,Switzerland,"[""Campus""]","""01 Dec 2021""","[""Full-time""]",28800,CHF
Business-Studies,Master in International Business Administration,University Oradea,2 years,http://steconomiceuoradea.ro/wp/wp-content/uploads/2010/11/DAI_MIBA_PI_en_semnat.pdf,"[""English""]",Oradea,Romania,"[""Campus""]",null,"[""Full-time""]",3500,RON
Business-Studies,MASTER 'S DEGREE IN BUSINESS ADMINISTRATION MENTION IN STRATEGIC MANAGEMENT OF FAMILY BUSINESSES,Guayaquil Business Technological University (UTEG Universidad Tecnol\u00f3gica Empresarial de Guayaquil),null,null,"[""Spanish""]",Guayaquil,Ecuador,"[""Campus""]",null,[],null,null
Business-Studies,Master of Business Administration (with specialization),King's International University of Science and Technology,null,null,"[""English""]",Bridgewater Township,USA,"[""Campus""]",null,[],null,null
Business-Studies,MSc in Economics and Strategy in Emerging Markets,"Maastricht University, School of Business and Economics",1 year,null,"[""English""]",Maastricht,Netherlands,"[""Campus""]",null,"[""Full-time""]",2006,EUR
Business-Studies,MS in Business,"University of Missouri Robert J. Trulaske, Sr. College of Business",null,null,"[""English""]",Columbia,USA,"[""Online""]",null,[],null,null
Business-Studies,Master in International Business Management,WSB University in Gdansk,null,null,"[""English""]",Gdańsk,Poland,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,MSc International Business,SOAS University of London,1&nbsp;-&nbsp;3 years,null,"[""English""]",London,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",13720,GBP
Business-Studies,Master of Science in Real Estate,Neapolis University Pafos,2 years,null,"[""English"",""Greek""]",Paphos,Cyprus,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,MA in Business Consultancy International,University of Applied Sciences Wiener Neustadt,2 years,null,"[""English""]",Wiener Neustadt,Austria,"[""Campus""]",null,"[""Full-time""]",363,EUR
Business-Studies,MSc Data Analytics and Marketing (CIM),Arden University,18&nbsp;-&nbsp;60 months,null,"[""English""]",Coventry,United Kingdom,"[""Online""]",null,"[""Full-time"",""Part-time""]",9500,GBP
Business-Studies,"MSc Innovation, Strategy and Entrepreneurship",Grenoble Ecole de Management,1&nbsp;-&nbsp;2 years,null,"[""English""]",Grenoble,France,"[""Campus""]",null,"[""Full-time""]",12500,EUR
Business-Studies,Master in Digital Business,GBSB Global Business School,9&nbsp;-&nbsp;12 months,https://www.global-business-school.org?utm_source=Masterstudies&utm_medium=program_listing&utm_campaign=standard,"[""English""]",Barcelona,Spain,"[""Campus""]",null,"[""Full-time""]",13490,EUR
Business-Studies,Master - Munich,Access Masters,1 day,null,"[""English""]",Moscow,Russia,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,Master of Business: Innovation & Entrepreneurship,The University of Wollongong in Dubai,18&nbsp;-&nbsp;24 months,null,"[""English""]",Dubai,United Arab Emirates,"[""Campus""]",null,"[""Full-time""]",8967, AED
Business-Studies,Master in Management of Commercial Teams,European Leadership Business School (ELBS),null,null,"[""Spanish (Spain)""]",Madrid,Spain,"[""Online""]",null,[],null,null
Business-Studies,MA In Business Administration (without thesis),Yasar University,18 months,null,"[""English""]",Izmir,Turkey,"[""Campus""]",null,"[""Full-time""]",6500,USD
Business-Studies,Master's Degree in International Trade,Aucal Business School,12 months,null,"[""Spanish""]",Getafe,Spain,"[""Online""]",null,"[""Part-time""]",null,null
Business-Studies,Master in Foreign Trade & International Marketing,"INSA Business, Marketing & Communication School",1 year,null,"[""English""]",Barcelona,Spain,"[""Campus""]",null,"[""Part-time""]",5200,EUR
Business-Studies,Master in International Management,IU International University of Applied Sciences,12&nbsp;-&nbsp;24 months,http://www.topuniversities.com/,"[""English""]",Bad Honnef,Germany,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time""]",10992,EUR
Business-Studies,MA in Strategic Communication Management,"Concordia University, St. Paul Online",8 weeks,null,"[""English""]",Saint Paul,USA,"[""Online""]",null,"[""Full-time"",""Part-time""]",null,null
Business-Studies,Master in International Studies,ISCTE \u2013 Instituto Universit\u00e1rio de Lisboa,2 years,null,"[""English""]",Lisbon,Portugal,"[""Campus""]",null,[],3000,EUR
Business-Studies,The Rotman - SDA Bocconi Global Executive MBA - GEMBA,SDA Bocconi,18 months,null,"[""English""]",Milan,Italy,"[""Online & Campus Combined"",""Campus"",""Online""]","""25 May 2022""","[""Part-time""]",100000,USD
Business-Studies,Master of Science in Business Analytics,University of California Davis (UC Davis) Graduate School of Management,null,null,"[""English""]",Davis,USA,"[""Campus""]",null,[],null,null
Business-Studies,DIGITAL Transformation Program (1-year Track),International University of Japan,1 year,null,"[""English""]",Niigata,Japan,"[""Campus""]","""24 Mar 2022""","[""Full-time""]",3900000,JPY
Business-Studies,MSc Planning and Development,Queen's University Belfast,1&nbsp;-&nbsp;2 years,null,"[""English""]",Belfast,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",17700,GBP
Business-Studies,Master in Entrepreneurship and Development of Business Ideas,Instituto Europeo de Posgrado - Colombia,14 months,null,"[""Spanish""]",Madrid,Spain,"[""Online""]",null,"[""Part-time""]",20952750,COP
Business-Studies,MSc in International Business and Management,ALBA Graduate Business School,12&nbsp;-&nbsp;14 months,null,"[""English""]",Athens,Greece,"[""Campus""]",null,"[""Full-time"",""Part-time""]",12500,EUR
Business-Studies,Master in Strategic Management,Autonomous University of Sinaloa,null,null,"[""Spanish (Mexican)""]",Mazatlan,Mexico,"[""Campus""]",null,[],null,null
Business-Studies,Master of Commerce,International Institute of Management & Technology Studies,2&nbsp;-&nbsp;4 years,null,[],Dubai,,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Business-Studies,Master in Business Innovation MBI,Innopro,0 years,null,[],Barcelona,Spain,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,Master in Science and Business Management,Utrecht University,2 years,null,"[""English""]",Utrecht,Netherlands,"[""Campus""]",null,"[""Full-time""]",2168,EUR
Business-Studies,Master of Design and Innovation,IED \u2013 Istituto Europeo di Design Madrid,11 months,null,"[""English""]",Madrid,Spain,"[""Campus""]","""15 Dec 2021""","[""Full-time""]",24500,EUR
Business-Studies,Online MSc in Entrepreneurship Management and Innovation,University of Bath Online,27 months,https://landing.online.bath.ac.uk/msemi?utm_source=I-%20Masterstudies&utm_medium=Listing&utm_campaign=Listing_ms_emi///,"[""English""]",Bath,United Kingdom,"[""Online""]","""01 Jan 2022""","[""Part-time""]",833,GBP
Business-Studies,Master of International Business in Entrepreneurship (Cesar Ritz Colleges),Swiss Education Group (SEG),1 year,null,"[""English""]",Brig,Switzerland,"[""Campus""]",null,"[""Full-time""]",42700,CHF
Business-Studies,Master of Analytics,RMIT - Royal Melbourne Institute of Technology,2&nbsp;-&nbsp;4 years,https://www.rmit.edu.au/online-enabled-study,"[""English""]",Melbourne,Australia,"[""Campus""]",null,"[""Full-time"",""Part-time""]",24960,AUD
Business-Studies,"MASTER'S PROGRAM ""ACCOUNTING, ANALYSIS AND AUDIT IN BUSINESS STRUCTURES""",Dostoevsky Omsk State University,0&nbsp;-&nbsp;28 months,null,"[""Russian""]",Omsk,Russia,"[""Campus""]",null,"[""Part-time""]",null,null
Business-Studies,Master of Data Science & Analytics,Clemson University Online,null,null,"[""English""]",Clemson,USA,[],null,[],null,null
Business-Studies,Master in International Business Management,Babe\u0219-Bolyai University - Faculty of Economics and Business Administration,2 years,https://econ.ubbcluj.ro/international,"[""English""]",Cluj-Napoca,Romania,"[""Campus""]",null,"[""Full-time""]",3500,RON
Business-Studies,Management and production engineering,Gdansk School of Higher Education,null,null,"[""Polish""]",Pomorska,Poland,"[""Campus""]",null,[],null,null
Business-Studies,Master's Degree in Business Management and Digital Technologies,International Telematic University UNINETTUNO,2 years,null,"[""English"",""Italian""]",Rome,Italy,"[""Online""]",null,"[""Full-time""]",2200,EUR
Business-Studies,Master of Science in Global Management,J\u00f6nk\u00f6ping University,2 years,null,"[""English""]",Jönköping,Sweden,"[""Campus""]",null,"[""Full-time""]",120000,SEK
Business-Studies,Master in Digital Marketing and eCommerce,ENEB,18 months,null,"[""Spanish""]",Barcelona,Spain,"[""Online""]",null,"[""Full-time""]",7200,EUR
Business-Studies,Master in Retail Marketing,ISTUD Business School,1 year,null,"[""Italian""]",Stresa,Italy,"[""Campus""]",null,"[""Full-time""]",6900,EUR
Business-Studies,Master in Management and Innovation,TUM School of Management Heilbronn,4 semesters,null,"[""English""]",Munich,Germany,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,M.Sc. in Business Administration,Vrije Universiteit Amsterdam,1 year,null,"[""English""]",Amsterdam,Netherlands,"[""Campus""]",null,"[""Full-time""]",1084,EUR
Business-Studies,Master Global Sustainable Business Management,Amsterdam University of Applied Sciences,18 months,null,"[""English""]",Amsterdam,Netherlands,"[""Online & Campus Combined"",""Campus"",""Online""]","""31 May 2022""","[""Full-time""]",12855,EUR
Business-Studies,Master Program: Commodity research and expertise in foreign trade activities,Russian University Of Cooperation (part of Centrosoyuz),2&nbsp;-&nbsp;3 years,null,"[""Russian""]",Mytishchi,Russia,"[""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",null,null
Business-Studies,Online Master of Science In BUSINESS ANALYTICS,Indiana University Bloomington Kelley Direct Online,null,null,"[""English""]",Bloomington,USA,[],null,[],null,null
Business-Studies,Master's Degree in New Trends and Innovation Processes in Communication,Jaume I University (Universitat Jaume I),1 year,null,"[""Spanish""]",Castellón de la Plana,Spain,"[""Campus""]",null,"[""Full-time""]",46,EUR
Business-Studies,Master in International Business,MSU - Moscow State University Graduate School,2 years,null,[],Moscow,Russia,"[""Campus""]",null,"[""Part-time""]",null,null
Business-Studies,MS in Global Fashion Enterprise,Thomas Jefferson University,1&nbsp;-&nbsp;2 years,null,"[""English""]",Philadelphia,USA,"[""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",50310,USD
Business-Studies,MA in Business and management with Integrated Placement,Bath Spa University,1 year,null,"[""English""]",Bath,United Kingdom,"[""Campus""]",null,"[""Full-time""]",17700,GBP
Business-Studies,MSc International Hospitality Management with Digital Innovation,University of Surrey,1&nbsp;-&nbsp;2 years,null,"[""English""]",Guildford,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",18600,GBP
Business-Studies,Master of Arts in Social Entrepreneurship and Innovation Management,Lingnan University,1&nbsp;-&nbsp;2 years,null,"[""English"",""Chinese""]",Tuen Mun,Hong Kong,"[""Campus""]","""30 Jun 2022""","[""Full-time"",""Part-time""]",130000,HKD
Business-Studies,Master of Business Administration (MBA) Program,St. Thomas Aquinas College,null,null,"[""English""]",Sparkill,USA,"[""Campus""]",null,[],null,null
Business-Studies,Master in Management and Technological Entrepreneurship,Simon Bolivar University - Universidad Sim\u00f3n Bol\u00edvar (USB),null,null,"[""Spanish (Colombia)""]",Miranda,Venezuela,"[""Campus""]",null,[],null,null
Business-Studies,MSc Business Administration,Czech University of Life Sciences - Faculty of Economics and Management,2 years,null,"[""English""]",Praha-Suchdol,Czech Republic,"[""Campus""]",null,"[""Full-time""]",108000,CZK
Business-Studies,MSc Management (International Business),Sheffield University Management School,12 months,null,"[""English""]",Sheffield,United Kingdom,"[""Campus""]",null,"[""Full-time""]",11650,GBP
Business-Studies,Master in International Business Management,University of Oulu,2 years,null,"[""English""]",Oulu,Finland,"[""Campus""]","""19 Jan 2022""","[""Full-time""]",null,null
Business-Studies,Master in Facility and Real Estate Management,Zuyd University of Applied Sciences,1 year,null,"[""English""]",Maastricht,Netherlands,"[""Online""]",null,"[""Full-time""]",10500,EUR
Business-Studies,"Master in Design - Innovation, Strategy and Product",IED \u2013 Istituto Europeo di Design Milan,11 months,https://www.ied.edu/uncategorized/blog/ied-open-days-master/68849?campaignId=70169000002NwyE&utm_source=masterstudies&utm_medium=display&utm_campaign=2122_gruppo_estero_x_open_day_settembre&utm_content=article,"[""English""]",Milan,Italy,"[""Campus""]","""15 Dec 2021""","[""Full-time""]",19200,EUR
Business-Studies,Master in Digital Project Management and Consulting,ESCP Business School - Madrid Campus,15 months,null,"[""English""]",Madrid,Spain,"[""Campus""]",null,"[""Full-time""]",21200,EUR
Business-Studies,Master of Arts in Business Management and Development,hwtk University of Applied Sciences,4 semesters,null,"[""German"",""English (UK)""]",Berlin,Germany,"[""Campus"",""Online""]",null,"[""Full-time""]",590,EUR
Business-Studies,Entrepreneur Program,University of Wisconsin Eau Claire College of Business,3 semesters,null,[],Eau Claire,USA,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Business-Studies,Master in Economics and International Trade,University of Dubrovnik,2 years,null,[],Dubrovnik,Croatia,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,MS in Marketing Analytics,Claremont Graduate University-Drucker School of Management,null,null,"[""English""]",Claremont,USA,[],null,[],null,null
Business-Studies,Master of Science in Business Analytics (MS-BA),Florida State University,null,null,"[""English""]",Tallahassee,USA,[],null,[],null,null
Business-Studies,Master in Strategic Management of Operations and Innovation,OBS Business School,12 months,null,"[""Spanish""]",Barcelona,Spain,"[""Online""]",null,"[""Full-time"",""Part-time""]",7500,EUR
Business-Studies,Master of Science in Strategic Management - Logistics and Product Distribution,Oakland City University,39 hours,null,"[""English""]",Oakland City,USA,"[""Online""]",null,[],null,null
Business-Studies,Master in Business Consulting,University of Bucharest,2 years,null,"[""Rumenian""]",Bucharest,Romania,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,Master's Programme in International Design Business Management (ARTS),Aalto University,2 years,null,"[""English""]",Espoo,Finland,"[""Campus""]",null,"[""Full-time""]",15000,EUR
Business-Studies,M.S. in Data Science,University of San Francisco - College of Arts & Sciences,1 year,null,"[""English""]",San Francisco,USA,"[""Campus""]","""05 Dec 2021""","[""Full-time""]",48320,USD
Business-Studies,MSc Entrepreneurship,UCL School of Management,12&nbsp;-&nbsp;24 months,null,"[""English""]",London,United Kingdom,"[""Campus""]","""30 Apr 2022""","[""Full-time"",""Part-time""]",16000,GBP
Business-Studies,Online Master of Science in International Business Management,GBSB Global Business School - Online programs,9 months,https://www.global-business-school.org/info/program_description/masters-degree-programs/msc-international-business-management-online/?utm_source=masterstudies&utm_medium=profile&utm_campaign=portals&utm_content=msc-international-business-management-online,"[""English""]",Spain Online,Spain,"[""Online""]",null,"[""Full-time"",""Part-time""]",13490,EUR
Business-Studies,Master of Arts in Strategic Intelligence Studies,The Institute Of World Politics (IWP),null,null,"[""English""]",Washington,USA,[],null,[],null,null
Business-Studies,MBA and business management ISEAD / UPTC,ISEAD Business School,null,null,[],Madrid,Spain,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Part-time""]",14000,USD
Business-Studies,MSc in Accounting Analytics - STEM,Bentley University - McCallum Graduate School of Business,3&nbsp;-&nbsp;4 semesters,null,"[""English""]",Waltham,USA,"[""Campus""]",null,"[""Full-time"",""Part-time""]",48000,USD
Business-Studies,MSc International Business Management,University of Sunderland in Hong Kong,12 months,null,"[""English""]",Central,Hong Kong,"[""Online""]",null,"[""Part-time""]",null,null
Business-Studies,"Master of Science in Shipping, Trade and Finance",Meritus University,18 months,https://unsplash.com/@chris_pagan,"[""English""]",Kuala Lumpur,Malaysia,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,MSc Fashion & Luxury Business,Institut Sup\u00e9rieur de Marketing du Luxe - SUP de LUXE,1 year,null,"[""English""]",Paris,France,"[""Campus""]",null,"[""Full-time""]",19000,EUR
Business-Studies,European Economy and Entrepreneurial Business,Immanuel Kant Baltic Federal University,2 years,null,[],Kaliningrad,Russia,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,ThePowerDigitalMarketing - Online Master,ThePowerMBA,7&nbsp;-&nbsp;15 months,null,"[""Spanish""]",Madrid,Spain,"[""Online""]",null,"[""Full-time"",""Part-time""]",575,EUR
Business-Studies,Master of Science (Decision Science),Universiti Utara Malaysia,null,null,"[""English""]",Alor Setar,Malaysia,"[""Campus""]",null,"[""Full-time""]",null,null
Business-Studies,Master of Arts in Business Innovation,GBSB Global Business School,9 months,https://www.global-business-school.org/info/program_description/masters-degree-programs/master-in-innovation-creativity/?utm_source=masterstudies&utm_medium=profile&utm_campaign=portals&utm_content=ma-business-innovation,"[""English""]",Barcelona,Spain,"[""Campus""]",null,"[""Full-time""]",7750,EUR
Business-Studies,Master in General Management (with dual degree option),PFH Private University of Applied Sciences,3 semesters,null,"[""English""]",Göttingen,Germany,"[""Campus""]",null,"[""Full-time""]",4800,EUR
Business-Studies,Master of Science in Business Analytics (NUS MSBA),NUS Business Analytics Centre,1&nbsp;-&nbsp;2 years,null,"[""English""]",Singapore,Singapore,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",58000,SGD
Business-Studies,Major in Logistics and Trade,Daegu Haany University,null,null,"[""English"",""Korean""]",Yugok-dong,South Korea,[],null,[],null,null
Business-Studies,MSc in International Business Management,EDHEC Business School - Online Programs,18 months,null,"[""English""]",Lille,France,"[""Online""]",null,"[""Part-time""]",18000,EUR
Business-Studies,master&#39;s degree in innovation management for ICT professionals,La Salle International Graduate School IGS,9 months,null,[],Madrid,Spain,"[""Campus""]",null,"[""Part-time""]",12000,EUR
Business-Studies,MASTER BUSINESS MANAGEMENT | FOCUS BANKING & FINANCE,ADG Business School,null,null,"[""German""]",Montabaur,Germany,"[""Campus""]",null,[],null,null
Business-Studies,MSc in Engineering - Product Development and Innovation,University of Southern Denmark,2 years,null,"[""English""]",Odense,Denmark,"[""Campus""]","""01 Mar 2022""","[""Full-time""]",null,null
Business-Studies,M.A. Social Design and Sustainable Innovation,SRH Berlin University of Applied Sciences,4 semesters,null,"[""English""]",Berlin,Germany,"[""Campus""]",null,"[""Full-time""]",800,EUR
